cluster_id2,GUASTO CAVO
202303300302_11,True
202303300302_5,True
202303300302_7,True
202303300306_4,True
202303300314_9,True
202303300328_4,True
202303300340_7,True
202303300340_9,True
202303300354_5,True
202303300354_6,True
202303300430_12,True
202303300430_15,True
202303300434_2,True
202303300726_41,True
202303310152_1,True
202303310156_5,True
202303310158_18,True
202303310158_5,True
202303310200_18,True
202303310200_26,True
202303310202_5,True
202303310208_4,True
202303310254_7,True
202303310254_8,True
202303310336_2,True
202303310350_1,True
202303310350_6,True
202303310356_6,True
202303310402_6,True
202303310410_1,True
202303310412_3,True
202303310412_6,True
202303310412_8,True
202303310528_9,True
202303310530_8,True
202303310532_3,True
202304040204_2,True
202304040206_2,True
202304040212_3,True
202304040212_5,True
202304040214_1,True
202304040230_15,False
202304040230_7,False
202304040232_8,False
202304040254_2,True
202304040258_2,True
202304040342_1,True
202304040408_1,True
202304040944_3,False
202304041032_18,False
202304041340_3,False
202304050104_2,True
202304050104_9,True
202304050106_12,True
202304050106_17,True
202304050106_4,True
202304050106_9,True
202304050108_2,True
202304050110_2,True
202304050118_6,True
202304050120_9,True
202304050138_9,True
202304050146_10,False
202304050208_3,False
202304050210_2,False
202304050212_5,False
202304050214_10,False
202304050214_12,False
202304050214_14,False
202304050214_6,False
202304050216_1,False
202304050216_18,False
202304050216_19,False
202304050216_21,False
202304050216_32,False
202304050218_2,False
202304050226_3,False
202304050228_4,False
202304050232_3,False
202304050256_12,False
202304050256_7,False
202304050306_8,False
202304050324_10,False
202304050340_2,False
202304050340_3,False
202304050346_9,False
202304050354_10,False
202304050358_4,False
202304050442_10,True
202304050928_14,False
202304050958_39,False
202304051400_13,False
202304051400_22,False
202304060110_20,True
202304060110_6,True
202304060126_3,False
202304060142_2,False
202304060202_3,True
202304060202_8,True
202304060208_5,True
202304060208_9,True
202304060212_2,False
202304060212_9,False
202304060220_7,False
202304060230_9,False
202304060234_8,False
202304060236_8,False
202304060248_6,False
202304060252_2,False
202304060306_10,False
202304060324_7,False
202304060338_1,True
202304060346_4,False
202304060646_4,True
202304070104_1,True
202304070104_7,True
202304070106_7,True
202304070108_1,True
202304070108_11,True
202304070108_13,True
202304070108_14,True
202304070108_15,True
202304070108_16,True
202304070108_2,True
202304070108_3,True
202304070108_5,True
202304070108_6,True
202304070108_8,True
202304070110_11,True
202304070110_14,True
202304070110_15,True
202304070110_16,True
202304070110_2,True
202304070110_20,True
202304070110_21,True
202304070110_4,True
202304070110_8,True
202304070112_13,True
202304070112_14,True
202304070112_3,True
202304070112_4,True
202304070118_9,True
202304070122_4,True
202304070124_8,True
202304070158_10,True
202304070158_13,True
202304070158_6,True
202304070200_3,True
202304070204_16,True
202304070204_4,True
202304070204_6,True
202304070204_7,True
202304070206_1,True
202304070206_9,True
202304070208_1,True
202304070208_12,True
202304070212_5,True
202304070242_9,True
202304070258_5,True
202304070416_23,True
202304070420_14,True
202304070424_12,True
202304070428_4,True
202304070430_3,True
202304070432_7,True
202304070438_1,True
202304070438_5,True
202304070438_7,True
202304070440_1,True
202304070442_3,True
202304070442_7,True
202304070448_11,True
202304070448_2,True
202304070454_1,True
202304070456_12,True
202304070502_6,True
202304070502_9,True
202304070504_14,True
202304070508_9,True
202304070522_6,True
202304070524_12,True
202304070526_4,True
202304070534_13,True
202304070540_1,True
202304070544_8,True
202304070546_2,True
202304070558_15,True
202304070558_19,True
202304070610_10,True
202304070610_6,True
202304070620_1,True
202304070622_18,True
202304070624_3,True
202304070628_7,True
202304070632_5,True
202304070640_1,True
202304070640_7,True
202304070650_10,True
202304070654_4,True
202304070654_6,True
202304070656_11,True
202304070656_12,True
202304070656_17,True
202304070656_3,True
202304120120_1,True
202304120126_4,True
202304120130_13,True
202304120130_14,True
202304120130_5,True
202304120130_6,True
202304120130_7,True
202304120130_8,True
202304120132_1,True
202304120132_12,True
202304120132_14,True
202304120132_15,True
202304120132_16,True
202304120132_18,True
202304120132_2,True
202304120132_20,True
202304120132_25,True
202304120132_6,True
202304120134_13,True
202304120134_16,True
202304120134_18,True
202304120134_20,True
202304120134_3,True
202304120134_6,True
202304120134_7,True
202304120136_1,True
202304120136_2,True
202304120136_8,True
202304120140_12,True
202304120206_1,True
202304120450_5,True
202304120456_1,True
202304120500_13,True
202304120502_6,True
202304120536_2,True
202304120538_11,True
202304120600_2,True
202304120604_1,True
202304120604_3,True
202304120604_4,True
202304120604_5,True
202304120606_10,True
202304120606_7,True
202304120606_9,True
202304120608_14,True
202304120608_9,True
202304120612_12,True
202304120612_13,True
202304120612_4,True
202304120616_1,True
202304120616_8,True
202304120616_9,True
202304120618_11,True
202304120618_16,True
202304120620_15,True
202304120622_11,True
202304120622_3,True
202304120624_4,True
202304120628_12,True
202304130202_13,True
202304130202_6,True
202304130202_8,True
202304130204_1,True
202304130206_14,True
202304130206_20,True
202304130206_3,True
202304130206_5,True
202304130208_10,True
202304130208_4,True
202304130214_18,True
202304130214_20,True
202304130216_17,True
202304130216_20,True
202304130216_25,True
202304130216_27,True
202304130216_31,True
202304130216_36,True
202304130216_5,True
202304130216_6,True
202304130218_15,True
202304130220_10,True
202304130220_19,True
202304130222_12,True
202304130222_5,True
202304130222_6,True
202304130222_9,True
202304130224_1,True
202304130224_7,True
202304130226_9,True
202304130236_12,True
202304130236_7,True
202304130308_6,True
202304130312_13,True
202304130312_3,True
202304130312_9,True
202304130314_10,True
202304130314_5,True
202304130314_8,True
202304130316_12,True
202304130316_2,True
202304130316_7,True
202304130318_2,True
202304130318_4,True
202304130318_6,True
202304130320_1,True
202304130320_9,True
202304130322_7,True
202304130324_15,True
202304130324_16,True
202304130324_6,True
202304130330_14,True
202304130338_3,True
202304130338_4,True
202304130342_1,True
202304130342_3,True
202304130344_10,True
202304130344_2,True
202304130358_6,True
202304130408_1,True
202304130416_11,True
202304130420_2,True
202304130428_10,True
202304130428_13,True
202304130444_3,True
202304130536_1,False
202304130536_4,False
202304130536_7,False
202304130536_9,False
202304130616_10,False
202304140130_6,True
202304140132_5,True
202304140132_8,True
202304140134_1,True
202304140134_11,True
202304140134_13,True
202304140134_16,True
202304140134_2,True
202304140134_6,True
202304140134_7,True
202304140134_8,True
202304140136_12,True
202304140136_4,True
202304140136_7,True
202304140138_1,True
202304140138_5,True
202304140138_7,True
202304140140_1,True
202304140140_12,True
202304140140_6,True
202304140140_7,True
202304140142_16,True
202304140242_4,True
202304140248_13,True
202304140250_3,True
202304140250_5,True
202304140252_2,True
202304140252_9,True
202304140258_1,True
202304140258_4,True
202304140302_5,True
202304140304_6,True
202304140310_6,True
202304140316_3,True
202304140326_2,True
202304140418_12,True
202304140650_14,False
202304180132_12,False
202304180132_5,False
202304180152_7,True
202304180200_6,True
202304180200_8,True
202304180202_13,True
202304180202_14,True
202304180202_15,True
202304180202_16,True
202304180202_17,True
202304180202_2,True
202304180202_3,True
202304180202_4,True
202304180202_6,True
202304180202_8,True
202304180204_10,True
202304180204_12,True
202304180204_14,True
202304180204_16,True
202304180204_17,True
202304180206_10,True
202304180206_11,True
202304180206_12,True
202304180206_2,True
202304180206_3,True
202304180206_7,True
202304180206_8,True
202304180206_9,True
202304180210_12,True
202304180210_6,True
202304180212_1,True
202304180212_12,True
202304180212_4,True
202304180212_5,True
202304180212_8,True
202304180214_3,True
202304180218_4,True
202304180222_6,True
202304180230_8,True
202304180234_7,True
202304180320_5,True
202304180324_6,True
202304180414_10,True
202304180414_13,True
202304180414_20,True
202304180414_23,True
202304180414_32,True
202304180424_4,True
202304180426_5,True
202304180428_1,True
202304180428_9,True
202304180430_7,True
202304180432_1,True
202304180438_4,True
202304180452_2,True
202304180452_7,True
202304180456_6,True
202304180502_5,True
202304180506_11,True
202304180506_8,True
202304180530_10,True
202304180532_4,True
202304180532_6,True
202304180534_17,True
202304180538_8,True
202304180540_5,True
202304181002_3,False
202304181012_5,False
202304181024_4,False
202304190100_1,True
202304190100_10,True
202304190102_12,True
202304190102_15,True
202304190102_7,True
202304190222_3,True
202304190226_10,True
202304190226_15,True
202304190226_16,True
202304190226_20,True
202304190226_9,True
202304190228_12,True
202304190228_4,True
202304190228_5,True
202304190228_6,True
202304190228_8,True
202304190230_1,True
202304190232_3,True
202304190236_1,True
202304190236_4,True
202304190238_8,True
202304190250_10,True
202304190526_2,False
202304190536_2,False
202304190906_4,False
202304191018_1,True
202304191018_14,True
202304200056_11,True
202304200058_13,True
202304200100_14,True
202304200104_8,True
202304200106_1,True
202304200106_10,True
202304200106_12,True
202304200106_13,True
202304200106_17,True
202304200106_19,True
202304200106_21,True
202304200106_23,True
202304200106_5,True
202304200106_8,True
202304200108_14,True
202304200108_4,True
202304200108_5,True
202304200108_7,True
202304200110_1,True
202304200110_5,True
202304200114_8,True
202304200130_9,True
202304200136_6,True
202304200200_1,True
202304200200_11,True
202304200200_12,True
202304200202_12,True
202304200214_8,True
202304200222_6,True
202304200234_2,True
202304200244_10,True
202304200244_12,True
202304200244_24,True
202304200250_17,True
202304200306_20,True
202304200326_11,True
202304200328_12,True
202304200406_6,True
202304200412_12,True
202304200516_1,False
202304200516_8,False
202304200520_3,False
202304200650_18,True
202304210010_1,True
202304210010_4,True
202304210012_10,True
202304210012_11,True
202304210052_1,True
202304210054_2,True
202304210056_1,True
202304210056_2,True
202304210106_4,True
202304210154_5,True
202304210158_14,True
202304210202_13,True
202304210202_22,True
202304210202_6,True
202304210212_6,True
202304260058_4,False
202304260108_8,False
202304261412_8,False
202304270100_10,True
202304270100_11,True
202304270102_5,True
202304270104_18,True
202304270108_10,True
202304270108_15,True
202304270108_16,True
202304270108_4,True
202304270108_5,True
202304270108_9,True
202304270110_2,True
202304270112_13,True
202304270112_21,True
202304270114_8,True
202304270118_3,True
202304270118_4,True
202304270118_5,True
202304270128_6,True
202304270156_11,True
202304270156_15,True
202304270156_17,True
202304270156_18,True
202304270156_3,True
202304270156_4,True
202304270158_1,True
202304270158_13,True
202304270158_19,True
202304270158_3,True
202304270158_5,True
202304270158_9,True
202304270202_5,True
202304270208_11,True
202304270208_12,True
202304270212_15,True
202304270212_17,True
202304270212_19,True
202304270212_27,True
202304270220_13,True
202304270220_2,True
202304270220_5,True
202304270220_7,True
202304270220_8,True
202304270238_1,True
202304270238_10,True
202304270354_9,True
202304270356_9,True
202304270402_4,True
202304270402_6,True
202304270404_3,True
202304270404_7,True
202304270404_8,True
202304270406_5,True
202304270410_6,True
202304270412_9,True
202304270420_1,True
202304270420_12,True
202304270502_1,True
202304270638_5,False
202304270650_3,False
202304270650_8,False
202304270734_5,False
202304280158_5,True
202304280202_11,True
202304280202_13,True
202304280202_16,True
202304280202_18,True
202304280202_21,True
202304280202_24,True
202304280202_6,True
202304280202_9,True
202304280204_13,True
202304280204_2,True
202304280204_6,True
202304280204_7,True
202304280206_10,True
202304280206_11,True
202304280206_4,True
202304280206_6,True
202304280206_7,True
202304280206_8,True
202304280208_4,True
202304280208_9,True
202304280210_1,True
202304280248_2,True
202304280320_3,True
202304280322_16,True
202304280322_4,True
202304280332_6,True
202304280342_11,True
202304280348_10,True
202304280348_8,True
202304280352_1,True
202304280354_7,True
202304280354_9,True
202304280408_6,True
202304280656_5,False
202305020200_10,True
202305020200_4,True
202305020202_1,True
202305020202_5,True
202305020206_1,True
202305020206_2,True
202305020206_3,True
202305020206_4,True
202305020206_6,True
202305020206_7,True
202305020206_8,True
202305020208_10,True
202305020208_15,True
202305020210_1,True
202305020210_10,True
202305020216_9,True
202305020218_6,True
202305020430_7,True
202305020432_5,True
202305020436_4,True
202305030012_3,False
202305030012_4,False
202305030012_5,False
202305030012_6,False
202305030102_17,True
202305030104_3,True
202305030106_11,True
202305030108_4,True
202305030108_8,True
202305030110_2,False
202305030114_5,True
202305030114_9,False
202305030122_3,True
202305030200_2,True
202305030200_5,True
202305030200_6,True
202305030202_12,True
202305030202_2,True
202305030202_7,True
202305030216_28,True
202305030240_10,True
202305030336_1,True
202305030346_1,True
202305030348_5,True
202305030400_4,True
202305030400_5,True
202305030416_7,True
202305030426_1,True
202305030426_3,True
202305030438_2,True
202305030438_6,True
202305030452_6,True
202305030512_3,True
202305031206_3,False
202305040200_3,True
202305040200_4,True
202305040202_1,True
202305040202_11,True
202305040202_2,True
202305040202_3,True
202305040202_5,True
202305040202_6,True
202305040204_14,True
202305040204_16,True
202305040204_18,True
202305040204_22,True
202305040204_7,True
202305040206_10,True
202305040206_16,True
202305040206_20,True
202305040206_21,True
202305040206_26,True
202305040206_29,True
202305040206_3,True
202305040206_38,True
202305040206_9,True
202305040208_11,True
202305040208_3,False
202305040210_1,True
202305040210_4,False
202305040210_7,True
202305040218_16,True
202305040230_5,True
202305040234_1,True
202305040250_9,True
202305040256_4,True
202305040306_3,True
202305040306_4,True
202305040308_14,True
202305040326_7,True
202305040548_6,True
202305040928_5,False
202305040938_2,False
202305041028_6,False
202305050036_7,True
202305050102_10,True
202305050104_1,True
202305050104_10,True
202305050104_11,True
202305050104_13,True
202305050104_14,True
202305050104_15,True
202305050104_17,True
202305050104_20,True
202305050104_21,True
202305050104_24,True
202305050104_25,True
202305050104_5,True
202305050104_7,True
202305050104_8,True
202305050202_14,True
202305050208_10,True
202305050208_14,True
202305050208_22,True
202305050208_8,True
202305050218_14,True
202305050220_5,True
202305050226_13,True
202305050226_9,True
202305050242_14,True
202305050242_7,True
202305090100_8,True
202305090102_4,True
202305090158_7,False
202305090208_11,False
202305090216_22,False
202305090252_7,True
202305100112_14,False
202305100128_7,False
202305100202_4,True
202305100204_2,True
202305100206_1,True
202305100206_12,True
202305100206_13,True
202305100206_14,True
202305100206_16,True
202305100208_1,True
202305100208_20,True
202305100220_12,True
202305100220_8,True
202305100224_6,True
202305100330_5,True
202305100330_6,True
202305110022_11,False
202305110100_24,False
202305110100_29,False
202305110100_3,False
202305110102_5,False
202305110104_1,False
202305110104_12,False
202305110104_22,False
202305110112_1,False
202305110114_11,False
202305110120_18,False
202305110138_1,False
202305110148_18,False
202305110148_9,False
202305110150_10,False
202305110154_1,False
202305110202_1,False
202305110206_14,False
202305110206_15,False
202305110206_18,False
202305110206_19,False
202305110206_22,False
202305110206_8,False
202305110208_2,False
202305110208_5,False
202305110208_6,False
202305110208_7,False
202305110208_8,False
202305110210_13,False
202305110210_14,False
202305110210_4,False
202305110210_5,False
202305110212_1,False
202305110234_1,True
202305110236_2,True
202305110448_10,False
202305110526_12,False
202305110526_3,False
202305120200_7,True
202305120204_11,True
202305120204_12,True
202305120204_13,True
202305120204_15,True
202305120204_18,True
202305120204_2,True
202305120204_8,True
202305120206_14,True
202305120206_15,True
202305120206_5,True
202305120208_1,True
202305120208_8,True
202305120210_4,True
202305120356_13,True
202305120356_2,True
202305120446_5,True
202305120446_9,True
202305120650_4,False
202305120652_36,False
202305120652_40,False
202305120652_7,False
202305120652_8,False
202305161212_13,False
202305161356_5,False
202305161504_21,False
202305170104_17,True
202305170106_12,True
202305170106_2,True
202305170108_15,True
202305170108_6,True
202305170108_8,True
202305170108_9,True
202305170156_11,True
202305170156_8,True
202305170202_1,True
202305170202_10,True
202305170202_13,True
202305170202_15,True
202305170202_16,True
202305170202_17,True
202305170202_18,True
202305170202_2,True
202305170202_20,True
202305170202_25,True
202305170202_27,True
202305170202_28,True
202305170202_29,True
202305170202_3,True
202305170202_9,True
202305170204_14,True
202305170204_15,True
202305170204_25,True
202305170204_27,True
202305170204_29,True
202305170204_3,True
202305170204_31,True
202305170204_32,True
202305170204_33,True
202305170204_35,True
202305170204_36,True
202305170204_6,True
202305170204_7,True
202305170204_8,True
202305170204_9,True
202305170212_14,True
202305170214_3,True
202305170216_12,True
202305170216_15,True
202305170216_8,True
202305170224_4,True
202305170226_2,True
202305170226_3,True
202305170226_8,True
202305170228_7,True
202305170234_4,True
202305170240_2,True
202305170242_17,True
202305170300_1,True
202305170306_8,True
202305170316_5,True
202305170318_10,True
202305170320_4,True
202305170320_6,True
202305170326_11,True
202305170328_7,True
202305170334_11,True
202305170336_4,True
202305170336_9,True
202305170338_9,True
202305170352_5,True
202305170400_9,True
202305170402_2,True
202305170404_9,True
202305170406_14,True
202305170412_2,True
202305170422_5,True
202305170444_10,True
202305170444_11,True
202305170444_4,True
202305170524_9,True
202305180158_7,True
202305180202_10,True
202305180202_12,True
202305180202_14,True
202305180202_6,True
202305180208_18,True
202305180210_10,True
202305180210_3,True
202305180210_6,True
202305180210_8,True
202305180212_1,True
202305180212_11,True
202305180212_12,True
202305180212_13,True
202305180212_14,True
202305180212_15,True
202305180212_16,True
202305180212_17,True
202305180212_20,True
202305180212_22,True
202305180212_24,True
202305180212_25,True
202305180212_5,True
202305180212_6,True
202305180212_9,True
202305180214_1,True
202305180214_12,True
202305180214_14,True
202305180214_16,True
202305180214_17,True
202305180214_18,True
202305180214_19,True
202305180214_20,True
202305180214_22,True
202305180214_23,True
202305180214_27,True
202305180214_28,True
202305180214_3,True
202305180214_34,True
202305180214_35,True
202305180214_36,True
202305180214_38,True
202305180214_39,True
202305180214_4,True
202305180214_6,True
202305180216_2,True
202305180216_20,True
202305180216_22,True
202305180216_3,True
202305180216_6,True
202305180216_9,True
202305180218_11,True
202305180218_14,True
202305180218_5,True
202305180220_5,True
202305180224_14,True
202305180224_17,True
202305180224_2,True
202305180230_9,True
202305180234_6,True
202305180236_4,True
202305180244_17,True
202305180246_1,True
202305180246_5,True
202305180308_7,True
202305180440_9,True
202305180500_13,True
202305180522_3,True
202305180522_5,True
202305190012_11,True
202305190100_1,True
202305190100_10,True
202305190100_13,True
202305190154_7,True
202305190156_21,True
202305190158_30,True
202305190158_4,True
202305190158_6,True
202305190200_7,True
202305190202_10,True
202305190202_11,True
202305190202_13,True
202305190202_15,True
202305190202_16,True
202305190202_21,True
202305190202_4,True
202305190202_5,True
202305190202_6,True
202305190202_8,True
202305190204_1,True
202305190204_12,True
202305190204_15,True
202305190204_17,True
202305190204_8,True
202305190206_1,True
202305190206_4,True
202305190206_6,True
202305190206_7,True
202305190210_16,True
202305190210_18,True
202305190210_20,True
202305190210_21,True
202305190210_3,True
202305190212_13,True
202305190212_23,True
202305190212_3,True
202305190222_11,True
202305190226_2,True
202305190226_3,True
202305190226_6,True
202305190226_8,True
202305190252_4,True
202305190308_11,True
202305190326_10,True
202305190336_5,True
202305190352_12,True
202305190358_2,True
202305190358_4,True
202305190358_6,True
202305190358_8,True
202305190400_7,True
202305190424_2,True
202305190426_10,True
202305190426_4,True
202305190442_10,True
202305190442_16,True
202305190442_2,True
202305190444_11,True
202305190500_2,True
202305190512_12,True
202305190552_12,True
202305190652_10,True
202305190652_4,True
202305230108_2,False
202305230108_3,False
202305230110_10,False
202305230110_12,False
202305230110_13,False
202305230110_15,False
202305230110_20,True
202305230110_26,False
202305230110_27,True
202305230110_30,False
202305230110_9,False
202305230114_2,True
202305230122_10,True
202305230154_4,False
202305230156_3,False
202305230202_1,True
202305230204_2,True
202305230204_3,True
202305230204_7,True
202305230236_10,False
202305230240_4,False
202305230504_19,False
202305230504_7,False
202305230504_8,False
202305230506_2,False
202305230506_5,False
202305230508_1,False
202305230648_11,False
202305230648_12,False
202305230648_13,False
202305230648_17,False
202305230648_20,False
202305230648_9,False
202305230908_17,False
202305240054_6,True
202305240058_11,True
202305240058_7,True
202305240100_1,True
202305240100_15,True
202305240100_5,True
202305240100_7,True
202305240102_13,True
202305240102_8,True
202305240110_11,True
202305240110_12,True
202305240110_4,True
202305240120_11,True
202305240120_9,True
202305240122_12,True
202305240200_1,True
202305240202_10,True
202305240202_13,True
202305240202_4,True
202305240202_5,True
202305240202_9,True
202305240204_15,True
202305240204_16,True
202305240204_17,True
202305240204_19,True
202305240204_2,True
202305240204_4,True
202305240204_5,True
202305240204_6,True
202305240206_1,True
202305240206_4,True
202305240210_7,True
202305240216_1,True
202305240216_2,True
202305240336_5,True
202305240338_2,True
202305240338_4,True
202305240338_8,True
202305240424_6,True
202305240426_1,True
202305240430_1,True
202305240508_2,False
202305240508_9,False
202305240556_3,True
202305250104_10,True
202305250106_1,True
202305250106_7,True
202305250106_8,True
202305250108_14,True
202305250108_8,False
202305250110_11,False
202305250110_2,True
202305250112_14,True
202305250112_16,False
202305250112_23,False
202305250112_28,False
202305250112_3,True
202305250112_34,False
202305250114_5,False
202305250202_10,True
202305250202_12,True
202305250202_14,True
202305250202_16,True
202305250202_19,True
202305250202_2,True
202305250202_3,True
202305250202_9,True
202305250204_1,True
202305250204_10,True
202305250204_13,True
202305250204_14,True
202305250204_3,True
202305250204_4,True
202305250204_9,True
202305250206_11,True
202305250206_12,True
202305250206_15,True
202305250206_19,True
202305250206_20,True
202305250206_5,True
202305250206_6,True
202305250206_9,True
202305250208_10,True
202305250208_13,True
202305250208_6,True
202305250208_7,True
202305250208_8,True
202305250208_9,True
202305250218_12,True
202305250222_2,True
202305250222_8,True
202305250222_9,True
202305250234_12,False
202305250236_13,False
202305250236_14,False
202305250238_1,False
202305250238_16,False
202305250238_9,False
202305250334_16,True
202305250338_6,True
202305250344_1,True
202305250344_4,True
202305250354_8,True
202305250354_9,True
202305260126_11,False
202305260126_15,False
202305260138_14,False
202305260204_1,True
202305260204_11,True
202305260204_19,True
202305260204_6,True
202305260222_13,False
202305300010_2,True
202305300104_12,True
202305300104_3,True
202305300104_7,True
202305300118_8,True
202305300158_5,True
202305300202_1,True
202305300202_11,True
202305300202_15,True
202305300202_4,True
202305300202_8,True
202305300204_18,True
202305300204_19,True
202305300204_23,True
202305300204_24,True
202305300204_3,True
202305300204_4,True
202305300204_5,True
202305300206_11,True
202305300206_12,True
202305300206_15,True
202305300206_16,True
202305300206_3,True
202305300208_17,True
202305300208_2,True
202305300208_4,True
202305300212_1,True
202305300216_11,True
202305300224_5,True
202305300224_8,True
202305300226_15,True
202305300302_13,True
202305300312_1,True
202305300322_2,True
202305300334_1,True
202305300340_4,True
202305300430_4,True
202305300446_4,True
202305300446_9,True
202305300452_7,True
202305310056_23,True
202305310104_13,True
202305310104_17,True
202305310104_28,True
202305310106_1,True
202305310106_3,True
202305310106_6,True
202305310108_11,True
202305310108_2,True
202305310110_14,True
202305310114_8,True
202305310116_22,True
202305310204_14,False
202305310212_2,False
202305310212_6,True
202305310218_13,True
202305310218_6,True
202305310218_8,True
202305310220_13,True
202305310220_4,True
202305310222_13,True
202305310224_6,True
202305310226_1,True
202305310244_13,True
202305310246_7,True
202305310250_8,True
202305310322_1,True
202305310506_5,True
202305310524_3,True
202305310524_5,True
202305310528_5,True
202305310534_6,True
202306010102_20,True
202306010104_2,True
202306010308_7,True
202306060048_2,True
202306060058_1,True
202306060100_7,True
202306060102_1,True
202306060102_21,True
202306060102_24,True
202306060102_25,True
202306060102_4,True
202306060104_10,True
202306060104_25,True
202306060104_37,True
202306060104_8,True
202306060104_9,True
202306060106_21,True
202306060106_23,True
202306060108_17,True
202306060108_4,True
202306060110_17,True
202306060120_5,True
202306060122_17,True
202306060122_8,True
202306060206_4,True
202306060214_2,True
202306060220_4,True
202306060230_4,True
202306060234_13,True
202306060508_1,False
202306060510_2,False
202306060512_5,False
202306060512_7,False
202306060542_1,False
202306060658_1,False
202306070110_11,True
202306070110_2,True
202306070110_4,True
202306070110_8,True
202306070112_1,True
202306070112_10,True
202306070112_12,True
202306070112_16,True
202306070112_17,True
202306070112_20,True
202306070112_5,True
202306070112_7,True
202306070112_9,True
202306070114_6,True
202306070202_8,False
202306070208_8,False
202306070208_9,False
202306070212_10,False
202306070212_7,False
202306070214_13,False
202306070214_16,False
202306070214_18,False
202306070214_21,False
202306070214_24,False
202306070214_5,False
202306070214_9,False
202306070216_7,False
202306070220_11,False
202306070232_3,False
202306070242_10,False
202306070244_30,False
202306070246_2,False
202306070254_10,False
202306070306_2,False
202306070310_1,True
202306070312_10,False
202306070312_18,True
202306070318_8,False
202306070322_8,False
202306070324_3,False
202306070324_4,False
202306070324_8,False
202306070330_6,False
202306070332_11,False
202306070332_3,True
202306070332_6,False
202306070400_6,False
202306070404_10,False
202306070404_3,False
202306070404_6,False
202306070508_19,False
202306070510_1,False
202306080106_11,True
202306080110_7,True
202306080112_3,True
202306080122_1,True
202306080122_12,True
202306080122_17,True
202306080122_4,True
202306080124_4,True
202306080124_5,True
202306080126_12,True
202306080128_14,True
202306080128_15,True
202306080128_2,True
202306080128_6,True
202306080128_7,True
202306080136_6,False
202306080138_14,True
202306080138_3,False
202306080140_5,True
202306080140_7,True
202306080142_18,True
202306080142_19,True
202306080142_2,True
202306080142_5,True
202306080142_9,True
202306080144_4,True
202306080204_3,True
202306080206_5,True
202306080208_1,True
202306080208_16,True
202306080210_1,True
202306080210_22,True
202306080210_24,True
202306080210_25,True
202306080212_15,True
202306080212_2,True
202306080212_21,True
202306080212_26,True
202306080212_7,True
202306080214_1,True
202306080214_10,True
202306080214_11,True
202306080214_16,True
202306080214_21,True
202306080214_22,True
202306080214_4,True
202306080214_9,True
202306080216_11,True
202306080216_13,True
202306080216_18,True
202306080216_19,True
202306080216_20,True
202306080216_25,True
202306080216_26,True
202306080216_28,True
202306080216_29,True
202306080216_36,True
202306080216_38,True
202306080216_42,True
202306080216_47,True
202306080216_49,True
202306080216_5,True
202306080216_6,True
202306080216_8,True
202306080222_12,True
202306080222_2,True
202306080222_5,True
202306080222_6,True
202306080222_8,True
202306080224_64,True
202306080224_84,True
202306080226_78,True
202306080226_80,True
202306080228_28,True
202306080230_23,True
202306080316_11,True
202306080316_4,True
202306080316_9,True
202306080328_7,True
202306080418_7,True
202306080420_8,True
202306080426_3,True
202306080434_8,True
202306080438_9,True
202306080452_9,True
202306080454_3,True
202306080458_8,True
202306080506_15,True
202306080512_16,True
202306080514_9,True
202306080520_17,True
202306080520_25,True
202306090002_10,True
202306090002_2,True
202306090002_7,True
202306090002_9,True
202306090004_10,True
202306090004_5,True
202306090004_7,True
202306090004_9,True
202306090022_4,True
202306090028_9,True
202306090040_3,True
202306090044_9,True
202306090056_4,True
202306090154_12,True
202306090154_15,True
202306090154_6,True
202306090212_2,True
202306090404_11,True
202306090418_12,True
202306090504_5,True
202306130052_15,True
202306130052_6,True
202306130052_9,True
202306130054_4,True
202306130056_16,True
202306130056_17,True
202306130056_18,True
202306130056_19,True
202306130058_7,True
202306130100_9,True
202306130104_28,True
202306130106_5,True
202306130150_18,False
202306130200_3,True
202306130202_37,True
202306130204_2,True
202306130256_6,False
202306130332_10,True
202306130648_1,True
202306140054_10,True
202306140200_2,True
202306140200_6,True
202306140202_10,True
202306140204_1,True
202306140204_11,True
202306140204_3,True
202306140204_5,True
202306140204_7,True
202306140206_13,True
202306140206_15,True
202306140206_17,True
202306140206_24,True
202306140206_27,True
202306140206_4,True
202306140206_5,True
202306140206_8,True
202306140208_23,True
202306140208_7,True
202306140208_8,True
202306140210_7,True
202306140214_11,True
202306140214_14,True
202306140214_16,True
202306140214_17,True
202306140214_22,True
202306140214_9,True
202306140216_26,True
202306140218_2,True
202306140318_1,True
202306140332_4,True
202306140344_4,True
202306140350_8,True
202306140350_9,True
202306140354_11,True
202306140406_3,True
202306140426_11,True
202306140440_13,True
202306140440_4,True
202306140504_13,True
202306140522_2,True
202306140522_8,True
202306141342_7,False
202306150020_9,True
202306150022_16,False
202306150026_9,False
202306150028_1,False
202306150054_14,True
202306150200_6,True
202306150204_10,True
202306150204_12,True
202306150204_20,True
202306150204_23,True
202306150204_24,True
202306150204_5,True
202306150206_15,True
202306150522_24,False
202306160234_1,True
202306160236_6,True
202306170158_10,True
202306200102_11,True
202306200104_1,True
202306200106_8,True
202306200202_1,True
202306200202_2,True
202306200202_6,True
202306200202_8,True
202306200202_9,True
202306200204_1,True
202306200204_10,True
202306200204_3,True
202306200204_6,True
202306200204_8,True
202306200206_1,True
202306200206_14,True
202306200206_15,True
202306200206_16,True
202306200206_17,True
202306200206_20,True
